SBY  6:30:04 [uart_full_prove_v3] Removing directory '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_tx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_tx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_rx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_rx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_formal_v3.sv' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full_formal_v3.sv'.
SBY  6:30:04 [uart_full_prove_v3] engine_0: smtbmc yices
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 78..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 78..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 79..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 79..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 80..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 80..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 81..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 81..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 82..
SBY  6:30:11 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 82..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 83..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 83..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 84..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 84..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 85..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 85..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 86..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 86..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 87..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 87..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 88..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 88..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 89..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 89..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 90..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 90..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 91..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 91..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 92..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 92..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 93..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 93..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 94..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 94..
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  BMC failed!
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Assert failed in uart_full_formal_v3: uart_full_formal_v3.sv:127.9-127.35 (_witness_.check_assert_uart_full_formal_v3_sv_127_93)
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:01  Writing trace to VCD file: engine_0/trace.vcd
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:02  Writing trace to Verilog testbench: engine_0/trace_tb.v
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:02  Writing trace to constraints file: engine_0/trace.smtc
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:02  Writing trace to Yosys witness file: engine_0/trace.yw
SBY  6:30:12 [uart_full_prove_v3] engine_0: ##   0:00:02  Status: failed
SBY  6:30:12 [uart_full_prove_v3] engine_0: finished (returncode=1)
SBY  6:30:12 [uart_full_prove_v3] engine_0: Status returned by engine: FAIL
SBY  6:30:12 [uart_full_prove_v3] summary: Elapsed clock time [H:MM:SS (secs)]: 0:00:08 (8)
SBY  6:30:12 [uart_full_prove_v3] summary: Elapsed process time [H:MM:SS (secs)]: 0:00:03 (3)
